Division,Placement,Skipper,Team,Total Score
A,1,Alex Cook '13,Boston College,41
A,2,Ryan Pesch '12,Boston University,48
A,3,Drew Shea '14,Brown University,52
A,4,Bernie Roesler '12,Dartmouth College,69
A,5,Willem Sandberg '14,Tufts University,83
A,6,Rob Struckett '12,Yale University,88
A,7,Colin Santangelo '11,Harvard University,91
A,8,Timothy Scanlon '12,Dartmouth College,97
A,9,Quentin Chafee '11,University of Vermont,113
A,10,William Howard '14,U. S. Coast Guard Academy,116
A,11,Phoebe Sprague '11,Bowdoin College,139
A,12,Tevis Nichols '12,Massachusetts Institute of Technology,143
A,13,Conor Lodge '14,Northeastern University,147
A,14,Whitney Washburn '14,University of Connecticut,178
