Division,Placement,Skipper,Team,Total Score
A,1,Michael Whitford '12,Washington College,26
A,2,Tyler Kennedy '12,Kean University,34
A,3,Mary Gamber '11,Princeton University,34
A,4,Gerard Tonachel '13,Stevens Institute of Technology,40
A,5,Andrew Sayre '12,Villanova University,59
A,6,Zachary Schippe '14,Ocean County College,61
A,7,Paul Luisi '11,Monmouth University,62
A,8,Rachel Bennung '12,Penn State University,65
A,9,Joan Boyle '14,Drexel University,69
A,10,Dennis Seuferling '13,University of Maryland/Baltimore County,102
