Division,Placement,Skipper,Team,Total Score
B,1,Alex Butti '12,Hobart and William Smith Colleges,5
B,2,Louis Padnos '14,Hobart and William Smith Colleges,5
B,3,Dan Crouch Crouch '12,SUNY Maritime College,9
B,4,Hillary Paulsen '13,Cornell University,13
B,5,Robert Boger '13,U. S. Merchant Marine Academy,19
B,6,Jason Sinclair '13,Drexel University,19
B,7,Eddie Einhaus '13,Rensselaer Polytechnic Institute,22
B,8,Michael DeNigris '14,Fordham University,23
B,9,Jon Gambacorta '13,University of Buffalo,24
B,10,Kelly Rousmaniere '14,University of Rochester,31
B,11,Andrew Werner '14,Princeton University,32
B,12,Ben Barczewski '12,Columbia University,35
B,13,Josh Sharaf '12,Rochester Institute of Technology,42
B,14,James Peaco '14,U. S. Military Academy,43
B,15,none,Hamilton College,51
B,16,none,Skidmore College,51
