Division,Placement,Skipper,Team,Total Score
B,1,Alden Sonnenfeldt '13,Cornell University,28
B,2,David Coplon '12,Columbia University,35
B,3,Paul Throop '12,Queen's University,48
B,4,Nathan Fulcher '13,Rochester Institute of Technology,75
B,5,Kevin Petrikas '13,Rensselaer Polytechnic Institute,79
B,6,Robert Handler '13,University of Buffalo,102
B,7,Leah Feldman '14,Colgate University,107
B,8,James McManus '13,Hamilton College,119
B,9,Kenneth Walz '11,Syracuse University,122
B,10,Troy Zangle '13,Webb Institute,126
B,11,Phillip Weigand '13,U. S. Military Academy,144
B,12,Clarity Nicoll '13,University of Ottawa,172
B,13,Benjamin Goldlust '14,Skidmore College,175
B,14,Adam Bossert '13,University of Rochester,195
