Division,Placement,Skipper,Team,Total Score
B,1,Mathew Renik '19,Boston University,32
B,2,Cameron Pimentel '13,Roger Williams University,35
B,3,Ian Oviatt '10 *,U. S. Coast Guard Academy,41
B,4,Charlotte Lipschitz '10 *,Brown University,42
B,5,Andrew Sommer '13,Massachusetts Institute of Technology,45
B,6,Matthew Schon '11,Salve Regina University,46
B,7,Kenneth Layton '10 *,University of Vermont,60
B,8,Jason Michas '13,Harvard University,75
B,9,Katherine Doble '13,Bowdoin College,79
B,10,Mike Bloomstine '13,Providence College,81
B,11,Andrew Meleny '13 *,Tufts University,85
B,12,Rafael Fernandez '13,Yale University,88
B,13,Meghan Breslin-Jewer '11,Brandeis University,111
B,14,Michael Coleman '13,Bates College,129
B,15,Emily Bick '13,Cornell University,131
