Division,Placement,Skipper,Team,Total Score
A,1,none,College of Charleston,26
A,2,none,University of Miami,44
A,3,SEAN Ross '12,University of South Florida,48
A,4,none,University of Florida,51
A,5,none,Eckerd College,62
A,6,none,University of North Carolina at Wilmington,71
A,7,none,Rollins College,76
A,8,none,Georgia Institute of Technology,88
A,9,none,Florida Atlantic University,116
A,10,none,Florida Institute of Technology,155
A,11,none,Florida Gulf Coast University,156
A,12,none,Jacksonville University,156
A,13,none,Auburn University,159
A,14,none,Clemson University,159
A,15,none,University of Tennessee,166
A,16,none,Embry-Riddle University,190
A,17,none,Emory University,194
A,18,none,University of Georgia,196
A,19,none,New College of Florida,218
