Division,Placement,Skipper,Team,Total Score
B,1,Sara Morgan Watters '10 *,St. Mary's College of Maryland,70
B,2,Shannon Heausler '10 *,College of Charleston,71
B,3,Briana Provancha '12,Boston College,89
B,4,Elizabeth Powers '10 *,Harvard University,101
B,5,Charlotte Lipschitz '10 *,Brown University,106
B,6,Elizabeth Whipple '12,Connecticut College,113
B,7,Genoa Warner '12,Yale University,136
B,8,Morgan Wilson '11,Old Dominion University,141
B,9,Lauren Burke '12,Georgetown University,141
B,10,Sarah Yuskaitis '11,Hobart and William Smith Colleges,145
B,11,Bethany Leonard '11,University of Rhode Island,166
B,12,Alexandra Arntsen '12,University of Vermont,190
B,13,Sara Burke '11,U. S. Naval Academy,194
B,14,Abby Featherstone '13,University of South Florida,200
B,15,Emilie Mademann '12,Eckerd College,205
B,16,Kelsey Dubois '11,University of Michigan,244
B,17,Emily Bick '13,Cornell University,286
