Division,Placement,Skipper,Team,Total Score
B,1,Cameron Hall '13,College of Charleston,20
B,2,Collin Leon '13,Old Dominion University,29
B,3,Robert Nordlund '12,U. S. Naval Academy,40
B,4,Justin Ahearn '10 *,University of South Florida,43
B,5,Drew Lisicki '12,Clemson University,58
B,6,Amy Baxter '13,Eckerd College,63
B,7,Andrew Shoemaker '15,Hampton University,71
B,8,Kathleen Hilton '12,George Washington University,88
B,9,Christopher Kohlhafer '12,University of Delaware,95
B,10,Maggie Gore '13,Christopher Newport University,107
B,11,Amy Lu '11,University of Maryland,113
