Division,Placement,Skipper,Team,Total Score
A,1,Samuel Ingham '11,U. S. Coast Guard Academy,26
A,2,Solomon Tarlin '17,Boston University,36
A,3,George Saunders '12,Roger Williams University,40
A,4,David Alfonso '14,Massachusetts Institute of Technology,45
A,5,Colin Santangelo '11,Harvard University,51
A,6,Quentin Chafee '11,University of Vermont,56
A,7,William Hutchings '13,Tufts University,69
A,8,Nikolas Osvalds '11,Brown University,70
A,9,Kyle Carney '13,Salve Regina University,72
A,10,John Vrolyk '10 *,Yale University,82
A,11,Kevin Cassidy '11,Providence College,90
A,12,Jeff Goodrich '12,Bowdoin College,91
A,13,Tommy Holmberg '13,Bates College,116
A,14,Juan Forrer '13,Cornell University,116
A,15,John Fonte '12,Brandeis University,121
