Division,Placement,Skipper,Team,Total Score
A,1,Erik Bowers '12,College of Charleston,29
A,2,Britton Steele '12,University of South Florida,39
A,3,Lukas Edegran '13,U. S. Naval Academy,42
A,4,Gavin Rudolph '12,Old Dominion University,53
A,5,Charlotte Dorris '11,Eckerd College,60
A,6,Kyle Dattola-Harris '11,George Washington University,61
A,7,Shane Horsford '11,Hampton University,69
A,8,Harrison Cabiness '12,Clemson University,75
A,9,Bryan Whittington '13,University of Delaware,90
A,10,Eric Raybon '13,University of Maryland,103
A,11,Kira Munger '12,Christopher Newport University,105
