Division,Placement,Skipper,Team,Total Score
A,1,Allison Blecher '10 *,College of Charleston,27
A,2,Shannon Heausler '10 *,College of Charleston,42
A,3,Megan Magill '11,St. Mary's College of Maryland,49
A,4,Sydney Bolger '12,Georgetown University,55
A,5,Christina Pryne '10 *,U. S. Naval Academy,55
A,6,Stephanie Roble '11,Old Dominion University,57
A,7,Claire Dennis '13,Yale University,71
A,8,Cara Vavolotis '10 *,Eckerd College,75
A,9,Christine Porter '11,University of Wisconsin,88
A,10,Rachael Silverstein '11,University of South Florida,89
A,11,Sarah Hughes '11,Northwestern University,120
