Division,Placement,Skipper,Team,Total Score
A,1,Samuel Ingham '11,U. S. Coast Guard Academy,68
A,2,Sam Williams '12,Dartmouth College,76
A,3,Matthew Cohen '10 *,Dartmouth College,88
A,4,Ian Oviatt '10 *,U. S. Coast Guard Academy,118
A,5,Pete Hazelett '10 *,University of Vermont,120
A,6,Jonathan Duffett '11,U. S. Coast Guard Academy,123
A,7,Krysta Rohde '11,U. S. Coast Guard Academy,133
A,8,Catherine Swanson '11,Tufts University,139
A,9,Genoa Warner '12,Yale University,144
A,10,Brendan Heussler '12,Connecticut College,171
A,11,Cameron Pimentel '13,Roger Williams University,172
A,12,Matthew Schon '11,Salve Regina University,182
A,13,Marty Masterson '10 *,Providence College,208
A,14,Neal Drake '12,University of New Hampshire,214
A,15,Madeleine Harvey '12,Brown University,226
A,16,Thomas Presti '13,University of Connecticut,282
A,17,Nate Olsen '13,Massachusetts Maritime Academy,337
A,18,DJ Pothier '11 *,Mitchell College,361
A,19,Austen Fiora '12,Wesleyan University,374
A,20,Steven Apperle '12,Johnson and Wales University,374
