Division,Placement,Skipper,Team,Total Score
A,1,Cara Vavolotis '10 *,Eckerd College,38
A,2,Claire Dennis '13,Yale University,42
A,3,Kimberly Kaull '13,University of Vermont,45
A,4,Caroline Wilhelm '11,Boston University,48
A,5,Briana Provancha '12,Boston College,53
A,6,Caroline Patten '11,Hobart and William Smith Colleges,56
A,7,Lauren Burke '12,Georgetown University,58
A,8,Christine Porter '11,University of Wisconsin,64
A,9,Katherine Doble '13,Bowdoin College,66
A,10,Natalie Salk '13,Tufts University,75
