Division,Placement,Skipper,Team,Total Score
B,1,Andrew Nelson '10 *,Western Washington University,47
B,2,Glen Stellmacher '11,University of Washington,49
B,3,Philip Gordon '12,University of Oregon,64
B,4,Joseph Teno '10 *,Northwestern University,71
B,5,Shea Artis '10 *,University of California at Santa Barbara,81
B,6,Erika Vranizan '12,Western Washington University,85
B,7,Alyce Flanagan '13,University of Washington,91
B,8,Connor Bescos '11,University of California at Santa Cruz,99
B,9,Eric Dita '10 *,University of California at Los Angeles,111
B,10,Julia Purcell '10 *,Portland State University,120
B,11,Alyssa Aoki '12,Chapman University,132
B,12,Sky Cunningham '10 *,Portland State University,136
B,13,John Elam '11,University of Puget Sound,137
B,14,Sophie Harris '10 *,Lewis and Clark College,144
B,15,Meigan Blunt '10 *,University of Victoria,166
B,16,Jeffrey Hickman '13,Oregon State University,177
