Division,Placement,Skipper,Team,Total Score
B,1,Grace Lucas '14,College of Charleston,50
B,2,Emily Dellenbaugh '12,Brown University,61
B,3,Lindsey Press '14,Connecticut College,86
B,4,Kelsey Wheeler '14,Dartmouth College,87
B,5,Corina Radtke '14,Old Dominion University,89
B,6,Jennifer Proctor '11,U. S. Coast Guard Academy,92
B,7,Stephanie Hudson '13,Boston College,96
B,8,Emily Billing '13,Yale University,102
B,9,Katherine Doble '13,Bowdoin College,109
B,10,Morgan Russom '14,Harvard University,111
B,11,Catherine Coupland '12,University of Rhode Island,117
B,12,Catherine Swanson '11,Tufts University,140
B,13,Kimberly Kaull '13,University of Vermont,141
B,14,Jamie Curran '11,Massachusetts Institute of Technology,150
B,15,Ainsley Thomson '13,St. Mary's College of Maryland,162
B,16,Erica Lush '14,Boston University,177
