Division,Placement,Skipper,Team,Total Score
A,1,Sean Kelly '12,California Maritime Academy,28
A,2,Nicholas Kaschak '12,University of California at Santa Barbara,46
A,3,Glen Stellmacher '11,University of Washington,54
A,4,Zachary Hester '10,University of Hawaii,67
A,5,Hannah Tuson-Turner '11,University of Hawaii,73
A,6,Nick Dugdale '12,Stanford University,82
A,7,Eliza Richartz '13,Stanford University,87
A,8,Patrick Maher '10 *,Cal Poly University S.L.O.,94
A,9,Cody Shevitz '12,University of California at Berkeley,97
A,10,Christopher Vetter '10 *,University of Southern California,98
A,11,Samuel Harrison '12,Santa Clara University,108
A,12,Jack Porter '11,University of California at Irvine,117
A,13,Kelsey Rupp '12,University of Southern California,121
A,14,Hannah Darrin '11,University of Washington,129
A,15,Mark Anders '10,University of California at Los Angeles,141
A,16,Keely Scates '12,University of California at Santa Barbara,146
A,17,Bradley Schoch '11,California State University Monterey Bay,148
A,18,Craig Emmes '10 *,University of Oregon,148
A,19,Andrew Cowley '12,University of California at Santa Cruz,149
A,20,Max Moosmann '11,Chapman University,152
A,21,Michael Lazzaro '12,University of California at Davis,157
A,22,Yan Rui Goheen '17,University of California at San Diego,158
A,23,Lauren Amery '12,University of California at Berkeley,182
A,24,Carmen Bozina '11,University of California at Los Angeles,194
A,25,Tate Wester '13,Portland State University,205
A,26,Aike Burger '16,Oregon State University,229
A,27,Michael Reams '13,University of Colorado at Boulder,237
A,28,Leila Whitney '13,Portland State University,267
