Division,Placement,Skipper,Team,Total Score
A,1,Carl Shorett '10 *,Fordham University,13
A,2,John Croll '12,Columbia University,31
A,3,Geoff Williams '11,University of Rochester,38
A,4,Ian Connors '13,George Washington University,48
A,5,Sara Burke '11,U. S. Naval Academy,49
A,6,Nicholas Verrochi '10 *,University of Delaware,61
A,7,Keith MacArtney '13,Hamilton College,70
A,8,Ellen Wallace '13,Skidmore College,78
A,9,Bryan Schapperle '13,American University,88
A,10,Stan Benarick '12,U. S. Military Academy,111
