Division,Placement,Skipper,Team,Total Score
B,1,Toan Tran-Phu '10 *,Massachusetts Institute of Technology,49
B,2,Michael Sturges '13,University of Vermont,56
B,3,Ian Donahue '12,Boston College,56
B,4,Matthew Paige '13,Roger Williams University,60
B,5,Adrian Law '17,Boston University,68
B,6,Alexander Jahncke '10 *,Tufts University,71
B,7,Jason Michas '13,Harvard University,73
B,8,Hunter Mumma '12,University of Vermont,75
B,9,James Rohman '13,Bowdoin College,102
B,10,Neil Forrester '12,Massachusetts Institute of Technology,105
B,11,Stephanie Clement '12,McGill University,158
B,12,Whit Durant '12,University of New Hampshire,174
B,13,Kate Bispham '?? *,Endicott College,191
B,14,none,University of Massachusetts at Boston,201
B,15,Julia Vannoni '13,Wellesley College,206
B,16,none,University of Southern Maine,221
