Division,Placement,Skipper,Team,Total Score
A,1,Allison Blecher '10 *,College of Charleston,22
A,2,Anne Haeger '12,Boston College,50
A,3,Cara Vavolotis '10 *,Eckerd College,74
A,4,Catherine Swanson '11,Tufts University,75
A,5,Stephanie Roble '11,Old Dominion University,78
A,6,Sara Morgan Watters '10 *,St. Mary's College of Maryland,83
A,7,Sydney Bolger '12,Georgetown University,88
A,8,Emily Dahl '13,University of Southern California,93
A,9,Emily Lambert '12,Harvard University,97
A,10,Maggie Shea '11,Connecticut College,98
A,11,Elizabeth Barry '11,Brown University,104
A,12,Caroline Patten '11,Hobart and William Smith Colleges,107
A,13,Christine Porter '11,University of Wisconsin,108
A,14,Jasmine Baloch '13,Texas A&M University at Galveston,110
A,15,Eliza Richartz '13,Stanford University,113
A,16,Hannah Darrin '11,University of Washington,121
A,17,Christina Baker '10 *,University of Michigan,139
A,18,Caitlynn Taylor '11,University of Texas,151
