Division,Placement,Skipper,Team,Total Score
A,1,Rachael Silverstein '11,University of South Florida,37
A,2,Jennifer Proctor '11,U. S. Coast Guard Academy,46
A,3,Hannah Tuson-Turner '11,University of Hawaii,49
A,4,Krysta Rohde '11,U. S. Coast Guard Academy,59
A,5,Abby Featherstone '13,University of South Florida,67
A,6,Michelle Thomas '13,University of Florida,68
A,7,Corey Hall '12,College of Charleston,69
A,8,Lara Dallman-Weiss '11,Eckerd College,75
A,9,Kathryn Metscher '10 *,College of Charleston,78
A,10,Jaclyn McLoughlin '10 *,University of Hawaii,90
A,11,Emilie Mademann '12,Eckerd College,96
A,12,Caroline Wright '12,University of Florida,98
A,13,Nicole Popp '12,University of Miami,116
A,14,Kathryn Hodges '11,Clemson University,123
A,15,Amy Gaylord '12,University of Miami,143
A,16,Anna Bradley '11,Clemson University,146
