Division,Placement,Skipper,Team,Total Score
B,1,Brendan Kopp '12,Harvard University,81
B,2,Mathew Renik '19,Boston University,103
B,3,Michael Whitford '12,Washington College,109
B,4,Andrew Criezis '10 *,Tufts University,110
B,5,John Sampson '10 *,Hobart and William Smith Colleges,111
B,6,Will Stocke '13,University of South Florida,119
B,7,Christian Manchester '10 *,Boston College,133
B,8,Matthew Cohen '10 *,Dartmouth College,136
B,9,Mark Towill '11,Brown University,148
B,10,Eamon Glackin '12,Massachusetts Institute of Technology,166
B,11,Coleman Bowen '11,University of Vermont,173
B,12,Tucker Blagden '11,Roger Williams University,184
B,13,William Heausler '13,University of Florida,188
B,14,Joseph Turchiano '11,Fordham University,197
B,15,Kyle Carney '13,Salve Regina University,210
B,16,Neal Drake '12,University of New Hampshire,238
B,17,Rachel Barch '13,University of Michigan,242
B,18,Mike Bloomstine '13,Providence College,261
