Division,Placement,Skipper,Team,Total Score
B,1,William Peterson '11,University of Hawaii,37
B,2,Rex Cameron '12,University of California at Irvine,41
B,3,Peter Stemler '10 *,Stanford University,48
B,4,Charles Davis '10 *,California Maritime Academy,62
B,5,Ryan Sullivan '12,University of California at Santa Barbara,77
B,6,Hannah Burroughs '11,Stanford University,81
B,7,Ezra Boyer '18,University of Washington,82
B,8,Stephen Lue '12,University of Southern California,86
B,9,Emily Dahl '13,University of Southern California,88
B,10,Oscar Jasklowski '11,University of California at Los Angeles,99
B,11,Philip Gordon '12,University of Oregon,105
B,12,Mickail Murawski '10 *,University of California at Santa Cruz,122
B,13,Lindsay Grove '13,Santa Clara University,123
B,14,Morgane Renoir '12 *,University of California at Santa Barbara,126
B,15,Aaron Krugman '10 *,Chapman University,127
B,16,Eric Alamillo '13,University of California at San Diego,127
B,17,James Hardenbergh '?? *,California State University Monterey Bay,140
B,18,Thomas Maher '12,Cal Poly University S.L.O.,142
B,19,Dan Sundberg '10 *,University of California at Berkeley,160
B,20,Alyce Flanagan '13,University of Washington,163
B,21,Jaclyn McLoughlin '10 *,University of Hawaii,170
B,22,Amy Stuyvesant '13,University of California at Los Angeles,186
B,23,Ryan Lee '12,University of California at Davis,192
B,24,Taylor Miron '16,Portland State University,194
B,25,Megan Hayes '13,University of California at Berkeley,205
B,26,James Dirkes '12,University of Colorado at Boulder,222
B,27,Jeffrey Hickman '13,Oregon State University,244
B,28,Julia Purcel '10 *,Portland State University,260
