Division,Placement,Skipper,Team,Total Score
B,1,Tyler Steel '13,SUNY Maritime College,15
B,2,Timothy Zacher '13,Hobart and William Smith Colleges,34
B,3,Jason Carminati '12,U. S. Naval Academy,39
B,4,Robert Boger '13,U. S. Merchant Marine Academy,42
B,5,John O'Riordan '12,Fordham University,67
B,6,Russell Gasdia '12,American University,69
B,7,Charles Kowalyshyn '13,Rochester Institute of Technology,86
B,8,Tom Eagle '11,Royal Military College,92
B,9,Sean Sanders '13,Loyola University Maryland,122
B,10,Kelsey Gibbons '10 *,Drexel University,124
B,11,Ben Barczewski '12,Columbia University,137
B,12,Jessica King '10 *,University of Rochester,140
B,13,none,Hamilton College,168
