Division,Placement,Skipper,Team,Total Score
B,1,none,Eckerd College,28
B,2,none,Boston University,34
B,3,none,Washington College,38
B,4,none,College of Charleston,40
B,5,none,Salve Regina University,42
B,6,none,Clemson University,67
B,7,none,University of South Florida,73
B,8,none,Northwestern University,96
B,9,none,Hamilton College,97
B,10,none,Miami University,107
B,11,none,Texas A&M University at Galveston,125
