Division,Placement,Skipper,Team,Total Score
A,1,Alexander Sutula '13 *,Bowdoin College,19
A,2,Colin Patterson '11,Tufts University,20
A,3,Neil Forrester '12,Massachusetts Institute of Technology,36
A,4,Martin McDonald '12,Dartmouth College,43
A,5,Keaton Burns '12,Amherst College,44
A,6,Sydney Rey '13,Northeastern University,45
A,7,Alicia Beyer '10 *,Harvard University,49
A,8,Melinda Moynihan '12,McGill University,58
A,9,Kelly Mercer '13,Wellesley College,63
A,10,Whit Durant '12,University of New Hampshire,74
A,11,Kate Bispham '?? *,Endicott College,77
A,12,none,University of Massachusetts at Boston,104
