Division,Placement,Skipper,Team,Total Score
A,1,Jasmine Baloch '13,Texas A&M University at Galveston,16
A,2,Scott Proctor '11,University of Texas,28
A,3,Chris Raff '11,Tulane University,45
A,4,Laura Stamets '12,Texas A&M University at Galveston,49
A,5,Alfred Robbins '12,Texas A&M University at Galveston,57
A,6,John Jacobs '19,Texas A&M University at Galveston,60
A,7,Darin Lewis '11,Texas A&M University at Galveston,64
A,8,Caitlynn Taylor '11,University of Texas,71
A,9,Robert Long '12,Texas A&M University,77
A,10,Chelsea Bethancourt '12,Texas A&M University,88
A,11,Carlos Bujosa '11,Southern Methodist University,126
