Division,Placement,Skipper,Team,Total Score
A,1,Alex Takata '12,Bowdoin College,20
A,2,Sean Andrew '11,University of Connecticut,35
A,3,Christopher Poole '13,Maine Maritime Academy,39
A,4,Michael Reney '13,Massachusetts Maritime Academy,41
A,5,Billy Hines '12,Bates College,53
A,6,Sam Wyer '12,Middlebury College,80
A,7,Conor Lodge '14,Northeastern University,81
A,8,Timothy Lorenzen '12,Williams College,82
A,9,Stephanie Dowling '12,Amherst College,84
A,10,Michael Levy '12 *,Trinity College,93
A,11,Meghan Breslin-Jewer '11,Brandeis University,113
