Division,Placement,Skipper,Team,Total Score
B,1,Margaret Tautz '12,Tufts University,39
B,2,Charlotte Lipschitz '10 *,Brown University,47
B,3,Emily Maxwell '11,Boston College,53
B,4,Claire Dennis '13,Yale University,56
B,5,Elizabeth Powers '10 *,Harvard University,59
B,6,Chandler Salisbury '13,Dartmouth College,61
B,7,Jennifer Proctor '11,U. S. Coast Guard Academy,61
B,8,Elizabeth Whipple '12,Connecticut College,62
B,9,Bethany Leonard '11,University of Rhode Island,75
B,10,Alexandra Arntsen '12,University of Vermont,83
B,11,Katherine Doble '13,Bowdoin College,100
B,12,Jamie Curran '11,Massachusetts Institute of Technology,100
B,13,Brendan Cook '16,Boston University,114
