Division,Placement,Skipper,Team,Total Score
A,1,Mitchell Hall '10 *,University of South Florida,24
A,2,Zeke Horowitz '12,College of Charleston,30
A,3,Andrew Keane '10 *,Eckerd College,33
A,4,David Hernandez '12,University of Miami,40
A,5,Harrison Cabiness '12,Clemson University,50
A,6,John Wright '10 *,University of Florida,53
A,7,J Hoyt '11,Rollins College,66
A,8,Brandon Johnson '10 *,University of North Carolina at Wilmington,74
A,9,Douglas Toney '11,University of Tennessee,82
A,10,Patrick Oglesby '11,Jacksonville University,98
