Division,Placement,Skipper,Team,Total Score
A,1,Chandler Salisbury '13,Dartmouth College,60
A,2,Emily Lambert '12,Harvard University,75
A,3,Corey Hall '12,College of Charleston,76
A,4,Emily Maxwell '11,Boston College,80
A,5,Claire Dennis '13,Yale University,89
A,6,Lucy Wallace '13,Connecticut College,97
A,7,Elizabeth Barry '11,Brown University,108
A,8,Krysta Rohde '11,U. S. Coast Guard Academy,110
A,9,Natalie Salk '13,Tufts University,121
A,10,Mayumi Roller '13,St. Mary's College of Maryland,127
A,11,Morgan Wilson '11,Old Dominion University,128
A,12,Chanel Miller '14,University of Rhode Island,131
A,13,Charlotte Williams '10 *,Bowdoin College,135
A,14,Elizabeth Glivinski '14,Boston University,140
A,15,Alexandra Arntsen '12,University of Vermont,145
A,16,Katii Gullick '12,Massachusetts Institute of Technology,148
