Division,Placement,Skipper,Team,Total Score
B,1,Anne Haeger '12,Boston College,92
B,2,Sean Bouchard '12,Roger Williams University,104
B,3,William Brown '10 *,Brown University,105
B,4,Joseph Morris '12,Yale University,114
B,5,Mathew Renik '19,Boston University,116
B,6,Patrick Clancy '10,Salve Regina University,123
B,7,John Stokes '11,Harvard University,138
B,8,Mike Warren '10 *,University of Rhode Island,159
B,9,Coleman Bowen '11,University of Vermont,163
B,10,Maggie Shea '11,Connecticut College,163
B,11,Andrew Criezis '10 *,Tufts University,167
B,12,Matthew Cohen '10 *,Dartmouth College,168
B,13,Jonathan Duffett '11,U. S. Coast Guard Academy,186
B,14,Philip Crain '13,Massachusetts Institute of Technology,201
B,15,Peter Giuliano '10 *,University of Connecticut,210
B,16,Kevin Cassidy '11,Providence College,217
B,17,Billy Rohman '11,Bowdoin College,218
B,18,Neal Drake '12,University of New Hampshire,263
