Division,Placement,Skipper,Team,Total Score
A,1,Christine Porter '11,University of Wisconsin,13
A,2,none,University of Michigan,21
A,3,none,University of Illinois,22
A,4,Allison Gullquist '13,Northwestern University,25
A,5,none,University of Saint Thomas,33
A,6,Allison Prange '11,University of Minnesota,34
A,7,Anna Scott '11,University of Chicago,48
