Division,Placement,Skipper,Team,Total Score
A,1,Tod Reynolds '11,Northwestern University,22
A,2,Andrew Wien '10 *,Northwestern University,26
A,3,Andrew Fox '13,University of Wisconsin,29
A,4,Matthew Thompson '11,University of Minnesota,42
A,5,Brendan Boylan '13,University of Wisconsin,46
A,6,Tim O'Brien '10 *,University of Notre Dame,61
A,7,Nicholas Campbell '12,Northwestern University,63
A,8,Nathaniel Walden '12,University of Notre Dame,63
A,9,Allison Prange '11,University of Minnesota,67
A,10,Alex Bogatko '10 *,University of Michigan,81
A,11,Jonah Ellman '12,Grinnell College,83
A,12,Luke Hiller '10 *,University of Chicago,84
A,13,Greg Adams '12,University of Wisconsin Milwaukee,106
A,14,Matt Kopecki '12,University of Illinois,106
A,15,Timothy McElreath '13,Michigan Technological University,111
A,16,Caleb Kiser '12,Northern Michigan University,114
A,17,Nathan Kohlenberg '11 *,Carleton College,119
