Division,Placement,Skipper,Team,Total Score
B,1,Charlotte Williams '10 *,Bowdoin College,23
B,2,David Pierce '12,Bates College,35
B,3,Jon Beery '10 *,University of Connecticut,35
B,4,Maarten Eenkema Van Dijk '14,Northeastern University,49
B,5,John Joseph '12,Maine Maritime Academy,53
B,6,Anna Hopper '14,Middlebury College,74
B,7,Orhan Gazelle '11 *,Trinity College,78
B,8,Jared Dunn '13,Brandeis University,80
B,9,Joshua Revkin '13,Williams College,94
B,10,Terry Clarke '13,Massachusetts Maritime Academy,96
B,11,Nick Belsito '13,Amherst College,109
