Division,Placement,Skipper,Team,Total Score
A,1,Christopher Banholzer '13,College of Charleston,20
A,2,Clinton Hodges '10 *,Georgia Institute of Technology,21
A,3,Andrew King '11,Vanderbilt University,21
A,4,Brandon Johnson '10 *,University of North Carolina at Wilmington,22
A,5,Douglas Toney '11,University of Tennessee,24
A,6,John Mellnik '12,University of North Carolina,29
A,7,Anna Bradley '11,Clemson University,32
A,8,Gregory Bachman '11,Duke University,49
A,9,Samuel Hodges '13,Auburn University,52
A,10,Andrew Layman '13,Davidson College,60
