Division,Placement,Skipper,Team,Total Score
A,1,Taylor Canfield '11,Boston College,87
A,2,Samuel Blouin '12,Hobart and William Smith Colleges,109
A,3,Jackson Benvenutti '11,College of Charleston,126
A,4,Tomas Hornos '10 *,Tufts University,128
A,5,Joshua Leighton '10 *,Massachusetts Institute of Technology,136
A,6,Sam Williams '12,Dartmouth College,141
A,7,Halsey Richartz '11,University of Pennsylvania,152
A,8,Jesse Kirkland '10 *,St. Mary's College of Maryland,156
A,9,Robert Vann '11,U. S. Naval Academy,159
A,10,Alan Alkins '10 *,Old Dominion University,165
A,11,Martim Anderson '18,Roger Williams University,176
A,12,Mitchell Hall '10 *,University of South Florida,178
A,13,Ryan Pesch '12,Boston University,195
A,14,Carl Shorett '10 *,Fordham University,195
A,15,Shawn Murray '12,SUNY Maritime College,199
A,16,Gary Herring '12,U. S. Merchant Marine Academy,213
A,17,Alden Sonnenfeldt '13,Cornell University,273
A,18,Justin Cohler '11,Northwestern University,299
