Division,Placement,Skipper,Team,Total Score
A,1,Emilie Mademann '12,Eckerd College,14
A,2,David Harrison '13,University of South Florida,25
A,3,Matthew Bradley '11,Florida Atlantic University,27
A,4,Nicole Popp '12,University of Miami,34
A,5,Adam Harris '12,Florida Institute of Technology,36
A,6,Tristan Jackson '11,Rollins College,36
A,7,Michael Todd '11,Jacksonville University,52
A,8,Ryan Silva '13 *,Florida Gulf Coast University,64
