Division,Placement,Skipper,Team,Total Score
A,1,James Altreuter '11,Tufts University,28
A,2,Steven Drapcho '13,Massachusetts Institute of Technology,30
A,3,Tevis Nichols '12,Massachusetts Institute of Technology,31
A,4,Anna Morton '13,Wellesley College,33
A,5,Colin Patterson '11,Tufts University,40
A,6,Neil Forrester '12,Massachusetts Institute of Technology,57
A,7,Mark Van De Loo '13,Massachusetts Institute of Technology,57
A,8,none,Northeastern University,58
A,9,Sam Millham '13,Harvard University,63
A,10,Sean McMullen '12,Northeastern University,65
A,11,Nick Waldo '13,Harvard University,83
A,12,none,Wellesley College,88
