Division,Placement,Skipper,Team,Total Score
B,1,Chris Barnard '13,Georgetown University,34
B,2,Patrick Clancy '10,Salve Regina University,55
B,3,Samuel Stokes '12,College of Charleston,72
B,4,Mike Kuschner '10 *,St. Mary's College of Maryland,83
B,5,Alan Alkins '10 *,Old Dominion University,86
B,6,Michael Whitford '12,Washington College,87
B,7,Amy Hawkins '12,University of Rhode Island,92
B,8,Ryan Sullivan '12,University of California at Santa Barbara,95
B,9,Leif Evensen '11,University of Wisconsin,100
B,10,Charlotte Dorris '11,Eckerd College,101
B,11,Harry Scott '13,SUNY Maritime College,110
B,12,Will Stocke '13,University of South Florida,121
B,13,Mike Bloomstine '13,Providence College,127
B,14,Jason Carminati '12,U. S. Naval Academy,131
B,15,Jordan Todd '13,Clemson University,182
B,16,Schuyler Hemmerdinger '12,Tulane University,183
B,17,Caitlynn Taylor '11,University of Texas,184
B,18,Weston Thayer '12,Virginia Tech,218
