Division,Placement,Skipper,Team,Total Score
A,1,Joe Lund '14,University of Minnesota,16
A,2,Kevin Kennedy '13,University of Wisconsin,31
A,3,Steven Catlin '11,Marquette University,34
A,4,Eric Michel '12,Northwestern University,39
A,5,Greg Adams '12,University of Wisconsin Milwaukee,45
A,6,Karinne Marcolini '12,Michigan State University,45
A,7,Jeffrey Miller '12,University of Notre Dame,53
A,8,John Ziegler '13,University of Iowa,69
A,9,Christopher Johnson '12,University of Wisconsin,73
