Division,Placement,Skipper,Team,Total Score
B,1,Braden Solum '12,University of Minnesota,19
B,2,Jeremy McMahon '11,University of Wisconsin,22
B,3,Alex Lubben '13,Northwestern University,26
B,4,Rachel Barch '13,University of Michigan,39
B,5,Phillip Morley '13,University of Wisconsin,51
B,6,Natalie Sinn '12,University of Minnesota,52
B,7,Elizabeth Werley '12,University of Notre Dame,60
B,8,John Bere '10 *,Northwestern University,68
B,9,Sarah Hughes '11,Northwestern University,71
B,10,Paul Kaplan '13 *,University of Chicago,77
B,11,Jake Mohan '11,Michigan Technological University,85
B,12,Lauren Galante '13,University of Wisconsin Milwaukee,89
B,13,Kyle Walters '12,Grinnell College,89
B,14,Andrew Becker '12,Northern Michigan University,111
B,15,Haley Johnson '14,University of Illinois,120
B,16,Chelsea Modlin '12,Carleton College,123
B,17,Kevin Condit '13,University of Notre Dame,129
