Division,Placement,Skipper,Team,Total Score
A,1,Alexander Jahncke '10 *,Tufts University,21
A,2,Meghan Pesch '11,Tufts University,25
A,3,Owen Richardson '10 *,Tufts University,25
A,4,Matthew Russell '13,Tufts University,26
A,5,Keaton Burns '12,Amherst College,41
A,6,Anna Morton '13,Wellesley College,51
A,7,Whit Durant '12,University of New Hampshire,56
A,8,Scott Zolkos '11,Middlebury College,57
A,9,James Conkling '11,Middlebury College,74
A,10,William Trumper '11,University of New Hampshire,80
A,11,Elizabeth Braunstein '11,Amherst College,86
A,12,Jeff Croteau '10 *,Wellesley College,87
A,13,none,Boston University,136
A,14,none,Boston University,136
A,15,none,Brandeis University,136
A,16,none,Brandeis University,136
