Division,Placement,Skipper,Team,Total Score
B,1,Halle Harklau '15,Wittenberg University,16
B,2,Madeline Beck '13,Ohio University,21
B,3,William Floyd '16,Denison University,23
B,4,none,Ohio State University,40
