Division,Placement,Skipper,Team,Total Score
A,1,Ian Stokes '16,University of California at Santa Barbara,32
A,2,Karl Haelsig '14,University of Washington,42
A,3,Gregory Dair '14,California State University Channel Islands,47
A,4,Matthew Morris '16,University of California at San Diego,61
A,5,Mark Ryan '15,California State University Long Beach,66
A,6,Cameron Hutcheson '14,University of Southern California,74
A,7,Max Kohrman '15,Stanford University,96
A,8,Cobi Allen '16,University of California at Santa Barbara,98
A,9,Scott Doyle '14,California Maritime Academy,100
A,10,Lindsay Grove '13,Santa Clara University,121
A,11,Nicholas Weis '15,University of California at Irvine,132
A,12,Lily Grimshaw '15,University of Washington,133
A,13,Travis Benton '14,University of California at Berkeley,138
A,14,Spenser Branch '14,Arizona State University,142
A,15,Hanna Miller '15,California State University Monterey Bay,149
A,16,Sarah Davis '15,Westmont College,158
A,17,Emelia Pelliccio '13,University of California at Los Angeles,161
A,18,Tommy Pastalka '13,University of California at Santa Cruz,163
A,19,Kendall Sanson '15,University of Southern California,170
A,20,Saul Rosen '15,University of California at Berkeley,175
A,21,James Heller '15,University of California at Irvine,204
A,22,Nora Brackbill '13,University of California at Los Angeles,206
A,23,Tyler Webb '15,California State University Long Beach,208
A,24,Ethan Simpson '16,California State University Monterey Bay,240
A,25,Charles Shane '13,California State University Monterey Bay,245
A,26,none,University of California at Santa Barbara,290
