Division,Placement,Skipper,Team,Total Score
B,1,Ryan Schmitz '15,Boston College,34
B,2,Bryce Kopp '16,Connecticut College,39
B,3,Brendan Cook '16,Boston University,40
B,4,Mariel Marchand '13,Tufts University,43
B,5,Nathan Allman '16,Brown University,54
B,6,Christopher Jensen '14,Salve Regina University,63
B,7,Amanda Sommi '16,Tufts University,63
B,8,Elise Gehling '17,Northeastern University,71
B,9,Nicholas Arabia '16,Connecticut College,76
B,10,Liz Dubovik '15,Connecticut College,83
B,11,Mike Kanare '16,University of Vermont,85
B,12,Connor Bair-Cucchiaro '15,Bates College,92
B,13,Robert Queisser '16,Massachusetts Maritime Academy,101
B,14,Jemma O'Donnell '15,University of Connecticut,112
B,15,Conall Finn '16,Johnson and Wales University,131
B,16,Douglas Strong '14,Middlebury College,137
