Division,Placement,Skipper,Team,Total Score
A,1,Alec Anderson '13,Roger Williams University,44
A,2,Kevin Laube '14,Stanford University,62
A,3,Matthew Wefer '14,Dartmouth College,73
A,4,Dillon Paiva '13,Old Dominion University,80
A,5,Christopher Stocke '15,University of South Florida,93
A,6,Colin Smith '13,Brown University,94
A,7,Gordon Wolcott '13,University of Virginia,96
A,8,Michael Grove '14,U. S. Naval Academy,103
A,9,Kevin Martland '14,Connecticut College,120
A,10,Ian Stokes '16,University of California at Santa Barbara,121
A,11,Matthew Graham '13,University of Michigan,123
A,12,Harry Scott '13,SUNY Maritime College,130
A,13,Wesley Byrne '13,Eckerd College,141
A,14,Karl Haelsig '14,University of Washington,153
A,15,Ben Jassin '13,University of Miami,179
A,16,Ryan Grosch '14,University of Minnesota,180
A,17,Benjamin Kennady '13,Texas A&M University at Galveston,198
