Division,Placement,Skipper,Team,Total Score
B,1,Andrew Fox '13,University of Wisconsin,18
B,2,Ryan Seago '14,University of Michigan,22
B,3,Drake Lundeen '14,University of Minnesota,39
B,4,Ryan Anderson '15,Northwestern University,41
B,5,Christian Koerwer '16,University of Notre Dame,61
B,6,Elizabeth Dust '15,Michigan State University,65
B,7,David Mirkhaef '15,Purdue University,80
B,8,Tara Foster '14,Denison University,88
B,9,Meghan Bouman '15,Marquette University,93
B,10,Brian Moy '14,University of Illinois - Chicago,109
B,11,Autumn Morden '15,University of Wisconsin Milwaukee,110
