Division,Placement,Skipper,Team,Total Score
A,1,John McGlynn '13,Wesleyan University,25
A,2,James Barry '16,Brown University,29
A,3,Jesse Thomas '17,Northeastern University,33
A,4,Ryan Schmitz '15,Boston College,39
A,5,Cole Rice '15,Roger Williams University,44
A,6,Alexandra Romagnoli '15,Connecticut College,55
A,7,Mackenzie Needham '15,University of Rhode Island,57
A,8,John Silvestri '16,Salve Regina University,62
A,9,Andrew McHenry '13,Maine Maritime Academy,75
A,10,Mike Bloomstine '13,Providence College,79
A,11,Karl Ryder '16,Massachusetts Maritime Academy,79
A,12,Alex Hering '13,Mitchell College,85
A,13,Michelle Guidotti '13,University of Massachusetts Dartmouth,99
A,14,Sean O'Halloran '13,Johnson and Wales University,107
A,15,No show,Boston University,156
A,16,No show,Tufts University,156
