Division,Placement,Skipper,Team,Total Score
B,1,Lauren Turner '13,Cornell University,49
B,2,Irene Jacqz '13,Columbia University,54
B,3,Douglas Zangre '13,Webb Institute,66
B,4,Luke Miller '15,University of Buffalo,69
B,5,Austin Neuman '16,U. S. Merchant Marine Academy,74
B,6,Peter Soosalu '12,Queen's University,78
B,7,Kevin Petrikas '13,Rensselaer Polytechnic Institute,114
B,8,Morgan Beals '13,Colgate University,133
B,9,Daniel Christiani '15,Rochester Institute of Technology,143
B,10,Chris Pomerleau '16,Penn State University,145
B,11,Harmen Rockler '13,Syracuse University,151
B,12,Jack Pinnell '15,U. S. Military Academy,161
B,13,Adrija Navarro '15,Princeton University,164
B,14,Rachel Kozicz '16,University of Toronto,186
B,15,Shyah Miller '16,University of Rochester,220
