Division,Placement,Skipper,Team,Total Score
B,1,Emily Billing '13,Yale University,15
B,2,Mariel Marchand '13,Tufts University,73
B,3,Courtney Koos '16,Bowdoin College,75
B,4,Johanna Kincaid '15,Brown University,82
B,5,Sara Swanson '16,Roger Williams University,84
B,6,Rosalind Lesh '16,Massachusetts Institute of Technology,85
B,7,Sarah Williams '16,Dartmouth College,90
B,8,Sophie Bermudez '16,Harvard University,102
B,9,Katja Sertl '16,Boston College,104
B,10,Liz Dubovik '15,Connecticut College,113
B,11,Victoria McGruer '17,Northeastern University,115
B,12,Quinn Howes '16,Cornell University,124
B,13,Sara Anibal '14,University of Vermont,132
B,14,Mackenzie Needham '15,University of Rhode Island,133
B,15,Lindsey Kennett '15,Boston University,141
B,16,Laura Maranto '14,Columbia University,187
B,17,No show,Wellesley College,233
