Division,Placement,Skipper,Team,Total Score
A,1,Michael Russom '13,University of Pennsylvania,33
A,2,Ian Connors '13,George Washington University,36
A,3,Ben Buhl '16,Christopher Newport University,49
A,4,Joshua Prucnal '16,University of Maryland,49
A,5,Christopher Stessing '14,University of Virginia,53
A,6,Paul Stevens '14,Monmouth University,61
A,7,Giuditta Di Laghi '16,Hampton University,65
A,8,Adam Siegel '15,William and Mary,89
A,9,Domenic Re '15,Villanova University,91
A,10,John Koehler '13,Columbia University,124
A,11,Zachary Schippe '14,Ocean County College,126
A,12,George Uehling '15,Virginia Tech,144
A,13,Cornell Lee '16,St. John's College,144
A,14,Adam Rybczynski '14,University of Maryland/Baltimore County,148
A,15,none,Salisbury University,154
A,16,Mary Loffredo '14,SUNY Stony Brook,154
