Division,Placement,Skipper,Team,Total Score
B,1,none,Eckerd College,8
B,2,none,Jacksonville University,19
B,3,none,Georgia Tech,32
B,4,none,Auburn University,34
B,5,none,University of Florida,34
B,6,none,University of South Florida,42
B,7,none,Indiana University,53
