Division,Placement,Skipper,Team,Total Score
A,1,Cameron Hutcheson '14,University of Southern California,17
A,2,Shane Young '14,California State University Long Beach,20
A,3,Ian Stokes '16,University of California at Santa Barbara,28
A,4,Gregory Dair '15,California State University Channel Islands,29
A,5,Cobi Allen '16,University of California at Santa Barbara,33
A,6,Matthew Morris '16,University of California at San Diego,36
A,7,John Hill '13,California State University Long Beach,43
A,8,Nicolas Delfino '16,University of California at San Diego,44
A,9,Emelia Pelliccio '13,University of California at Los Angeles,46
A,10,Nicholas Weis '15,University of California at Irvine,64
A,11,Steven Cassingham '14,Arizona State University,66
A,12,Samuel Heller '15,University of California at Irvine,67
A,13,Joseph McArdle '14,University of California at San Diego,69
A,14,Nora Brackbill '13,University of California at Los Angeles,77
A,15,Olivia Gebelein '15,University of Southern California,83
