Division,Placement,Skipper,Team,Total Score
B,1,Esteban Forrer '16,Old Dominion University,54
B,2,Oliver Toole '14,Stanford University,56
B,3,Mary Hall '15,U. S. Naval Academy,69
B,4,Nick Valente '16,SUNY Maritime College,72
B,5,Scott Houck '15,Dartmouth College,75
B,6,Tommy Fink '13,Brown University,77
B,7,William Macdonald '15,Roger Williams University,101
B,8,Will Stocke '13,University of South Florida,106
B,9,Peter Miller '13,Connecticut College,112
B,10,Tony Collins '15,Eckerd College,123
B,11,Christopher Stessing '14,University of Virginia,130
B,12,Ryan Seago '14,University of Michigan,142
B,13,Drake Lundeen '14,University of Minnesota,145
B,14,Zachary Forcade '13,University of Washington,161
B,15,Matthew Hecht '16,University of Miami,166
B,16,Ginger Luckey '16,University of California at Santa Barbara,195
B,17,Nicholas Chong '13,Texas A&M University at Galveston,205
