Division,Placement,Skipper,Team,Total Score
A,1,Marly Isler '16,Yale University,33
A,2,Alexandra Swanson '16,Brown University,37
A,3,Max Nickbarg '14,Yale University,39
A,4,Bryce Kopp '16,Connecticut College,45
A,5,James Moody '16,Tufts University,50
A,6,Alexander Giordano '15,Connecticut College,65
A,7,Sean McLaughlin '15,Massachusetts Maritime Academy,67
A,8,Thomas Gallagher '16,Dartmouth College,71
A,9,James Scanlon '15,University of Rhode Island,74
A,10,Alex Hering '13,Mitchell College,89
A,11,Brian Reilly '16,Sacred Heart University,113
A,12,Lyndsay Stockwell '14,University of Connecticut,114
A,13,Joshua Revkin '13,Williams College,116
