Division,Placement,Skipper,Team,Total Score
B,1,David Berry '16,University of Victoria,26
B,2,Manuel Gomez '17,University of Victoria,43
B,3,Alex Dodd '13,University of British Columbia,45
B,4,Ross Jespersen '16,University of Victoria,52
B,5,Jake Fetterman '15,Western Washington University,53
B,6,Jasmin Chana '13,University of Victoria,72
B,7,Paul Foley '15,Western Washington University,73
B,8,Jake Antles '13,University of Washington,96
B,9,Noah Havelaar '16 *,University of Victoria,125
B,10,Brianne Busey '14,Portland State University,126
B,11,Ivan Lobachev '14,University of British Columbia,130
B,12,Fraser MacSporran '15,University of British Columbia,137
B,13,Carleen Kukat '16,University of Victoria,139
B,14,none,University of Puget Sound,158
