Division,Placement,Skipper,Team,Total Score
A,1,Mary Hall '15,U. S. Naval Academy,59
A,2,Lauren Turner '13,Cornell University,89
A,3,Chloe Lepert '15,Massachusetts Institute of Technology,89
A,4,Claire Dennis '13,Yale University,90
A,5,Kayla McComb '13,St. Mary's College of Maryland,91
A,6,Sarah Mace '14,Stanford University,92
A,7,Arielle DeLisser '14,Hobart and William Smith Colleges,97
A,8,Abby Featherstone '13,University of South Florida,111
A,9,Nancy Hagood '14,Georgetown University,115
A,10,Grace Lucas '14,College of Charleston,116
A,11,Kaye Siemers '13,Eckerd College,120
A,12,Megan Yeigh '16,University of Vermont,125
A,13,Irene Jacqz '13,Columbia University,130
A,14,Corina Radtke '14,Old Dominion University,136
A,15,Haley Powell '13,Roger Williams University,147
A,16,Lauren Cefali '15,U. S. Coast Guard Academy,157
A,17,Sky Adams '14,Brown University,182
A,18,Alison Kent '16,University of Minnesota,191
A,19,Whitney Kent '15,University of Wisconsin,199
A,20,Mia Cooper '14,Fordham University,205
