Division,Placement,Skipper,Team,Total Score
A,1,Michael Sager '15,Texas A&M University at Galveston,5
A,2,Benjamin Kennady '13,Texas A&M University at Galveston,8
A,3,Allison Moorhead '13,University of Oklahoma,12
A,4,Ian Jones '15,Oklahoma State University,15
A,5,Ellen Nielsen '15,University of Texas,17
A,6,Alexandra Payne '15,Tulane University,18
A,7,Ben Posey '16,University of South Alabama,20
A,8,Tyler Boerner '14,University of Central Oklahoma,24
A,9,Michael Swanson '16,Tulane University,26
A,10,Travis James '13,Texas A&M University,28
A,11,Travis Conger '14,Texas A&M University,32
A,12,Ryan Schwend '13,University of North Texas,32
A,13,Svetlana Samokhvalova '14,Oklahoma City University,57
