Division,Placement,Skipper,Team,Total Score
A,1,Stephanie Hudson '13,Boston College,32
A,2,Deirdre Lambert '15,Dartmouth College,49
A,3,Natalie Salk '13,Tufts University,52
A,4,Morgan Kiss '15,Yale University,55
A,5,Sky Adams '14,Brown University,68
A,6,Atlantic Brugman '13,Connecticut College,69
A,7,Chanel Miller '14,University of Rhode Island,74
A,8,Kaylee Schwitzer '15,Bowdoin College,74
A,9,Haley Powell '13,Roger Williams University,85
A,10,Devon Rohde '15,U. S. Coast Guard Academy,90
A,11,Hanna Vincent '14,Massachusetts Institute of Technology,94
A,12,Megan Yeigh '16,University of Vermont,95
A,13,Morgan Russom '14,Harvard University,100
A,14,Victoria McGruer '17,Northeastern University,125
A,15,Terry Duncan '15,Middlebury College,142
A,16,Lindsey Kennett '15,Boston University,145
