Division,Placement,Skipper,Team,Total Score
B,1,Colin Feik '13,Texas A&M University,9
B,2,Trey Hartman '15,Texas A&M University at Galveston,14
B,3,Michael Swanson '16,Tulane University,19
B,4,Abhay Baliga '14,Georgia Tech,25
B,5,Emily Fontaine '14,Northwestern University,39
B,6,Peter Roehmholdt '14,University of Notre Dame,41
B,7,Paige Meineke '14,Texas A&M University at Galveston,41
B,8,Logan Little '12,Auburn University,49
B,9,Casey Crossland '13,University of North Texas,53
B,10,Katherine Biancardi '15,Texas A&M University,54
B,11,Micheal D-Klein '15 *,Southern Methodist University,82
