Division,Placement,Skipper,Team,Total Score
A,1,Chris Barnard '13,Georgetown University,43
A,2,Johnny Norfleet '13,Hobart and William Smith Colleges,81
A,3,Dillon Paiva '13,Old Dominion University,82
A,4,Michael Grove '14,U. S. Naval Academy,88
A,5,Gordon Wolcott '13,University of Virginia,123
A,6,Joshua Greenslade '14,St. Mary's College of Maryland,130
A,7,Harry Scott '13,SUNY Maritime College,143
A,8,Connor Godfrey '16,Fordham University,158
A,9,Griffin Orr '15,University of Buffalo,182
A,10,Sam Fitzgerald '14,Washington College,194
A,11,Ian Connors '13,George Washington University,207
A,12,Andrew Bates '15,U. S. Merchant Marine Academy,216
A,13,Duncan Howes '15,Cornell University,223
A,14,Michael Russom '13,University of Pennsylvania,230
A,15,Conor Cashel '14,Columbia University,231
A,16,Ben Buhl '16,Christopher Newport University,234
A,17,Nathan Fast '14,Webb Institute,255
A,18,Paul Stevens '14,Monmouth University,260
