Division,Placement,Skipper,Team,Total Score
A,1,Emmett Weeks '14,Brown University,21
A,2,Jordan Bothwick '15,Connecticut College,36
A,3,David Larson '16,Massachusetts Institute of Technology,37
A,4,Ryan Morrison '14,Boston College,42
A,5,Laura Dunphy '15,Massachusetts Institute of Technology,43
A,6,Carolyn Naughton '14,Boston College,44
A,7,Elise Gehling '17,Northeastern University,45
A,8,Kelly McGlynn '15,Brown University,55
A,9,Michael Saldi '15,Boston University,57
A,10,John McGlynn '13,Wesleyan University,61
A,11,Sean McLaughlin '15,Massachusetts Maritime Academy,71
A,12,Alexander Strothe '14,Middlebury College,71
A,13,Shannon Killian '16,Salve Regina University,76
A,14,Tristan Janowicz '16,Providence College,76
