Division,Placement,Skipper,Team,Total Score
B,1,Avery Fanning '16,U. S. Coast Guard Academy,28
B,2,Jack Jorgensen '16,College of Charleston,30
B,3,Michael Popp '16,U. S. Naval Academy,36
B,4,William Sands '15,College of Charleston,43
B,5,Brendan Boylan '13,University of Wisconsin,57
B,6,Robert Lippincott '14,Salve Regina University,58
B,7,Marten Kendrick '15,Georgia Institute of Technology,64
B,8,Maria Sinagra '16,George Washington University,69
B,9,John Andril '15,Georgetown University,75
B,10,Corina Radtke '14,Old Dominion University,80
B,11,Yuki Yoshiyasu '16,Stanford University,82
B,12,Tony Collins '15,Eckerd College,88
B,13,Richard Ross '16,Christopher Newport University,94
B,14,AJ Degen '16,University of South Florida,95
B,15,Brooke Baker '13,Wesleyan University,101
B,16,Tristan Janowicz '16,Providence College,113
B,17,Lucas Ryder '16,University of California at Santa Barbara,134
B,18,Alexander Rigsby '13,Clemson University,141
