Division,Placement,Skipper,Team,Total Score
A,1,Nicholas Clemence '15,St. Mary's College of Maryland,96
A,2,Graham Landy '15,Yale University,106
A,3,Kevin Martland '14,Connecticut College,109
A,4,Kyle Carney '13,Salve Regina University,110
A,5,Willem Sandberg '14,Tufts University,117
A,6,Scott Houck '15,Dartmouth College,128
A,7,Bradley Milliken '14,U. S. Coast Guard Academy,147
A,8,Michael Croteau '15,Bowdoin College,149
A,9,Michael Russom '13,University of Pennsylvania,158
A,10,Gram Slattery '15,Harvard University,165
A,11,Philip Youngberg '15,U. S. Naval Academy,167
A,12,Andrew Bates '15,U. S. Merchant Marine Academy,194
A,13,Ian Connors '13,George Washington University,214
A,14,Andrew Beckmann '15,U. S. Military Academy,222
A,15,Colin Keil '15,Cornell University,232
A,16,Elizabeth Glivinski '14,Boston University,238
A,17,Domenic Re '15,Villanova University,238
A,18,MacKenzie McGuckin '16,Stevens Institute of Technology,301
A,19,Catherine Thies '16,Columbia University,342
